Brand,Year, Price ,Kms_Driven,Fuel_Type,Transmission,kms_Driven,fuel_tank_capacity
Maruti Wagon R VXI BS IV,2017.0,,,Petrol,Manual,30000.0,
Maruti Wagon R VXI BS IV,2017.0,,,Petrol,Manual,17000.0,
Maruti Wagon R VXI BS IV,2015.0,,,Petrol,Manual,50000.0,
Maruti Wagon R VXI BS IV,2015.0,,,Petrol,Manual,25000.0,
Maruti Wagon R VXI BS IV,2015.0,,,Petrol,Manual,40000.0,
Maruti Wagon R VXI BS IV,2015.0,,,Petrol,Manual,23600.0,
Maruti Wagon R VXI BS IV,2015.0,,,Petrol,Manual,32260.0,
Maruti Wagon R VXI BS IV,2007.0,,,Petrol,Manual,60000.0,
Maruti Wagon R VXI BS IV,2011.0,,,Petrol,Manual,40000.0,
Maruti Wagon R VXI BS IV,2018.0,,,Petrol,Manual,15000.0,
Maruti Wagon R VXI BS IV,2018.0,,,Petrol,Manual,14000.0,
Maruti Wagon R VXI BS IV,2010.0,,,Petrol,Manual,50000.0,
Maruti Wagon R VXI BS IV,2010.0,,,Petrol,Manual,50000.0,
Mahindra Scorpio LX,2009.0,,,Diesel,Manual,120000.0,
Mahindra Scorpio LX,2010.0,,,Diesel,Manual,110000.0,
Mahindra Scorpio LX,2014.0,,,Diesel,Manual,70000.0,
Mahindra Scorpio LX,2014.0,,,Diesel,Manual,15000.0,
Mahindra Scorpio LX,2013.0,,,Diesel,Manual,120000.0,
Hyundai Santro Xing GLS,2009.0,,,Petrol,Manual,79000.0,
Hyundai Santro Xing GLS,2009.0,,,Petrol,Manual,120000.0,
Hyundai Santro Xing GLS,2009.0,,,Petrol,Manual,120000.0,
Hyundai Santro Xing GLS,2009.0,,,Petrol,Manual,27005.0,
Hyundai Santro Xing GLS,2009.0,,,Petrol,Manual,100000.0,
Hyundai Santro Xing GLS,2009.0,,,Petrol,Manual,27005.0,
Hyundai Santro Xing GLS,2009.0,,,Petrol,Manual,70000.0,
Hyundai Santro Xing GLS,2009.0,,,Petrol,Manual,100000.0,
Hyundai Santro Xing GLS,2014.0,,,Petrol,Manual,50000.0,
Hyundai Santro Xing GLS,2014.0,,,Petrol,Manual,54350.0,
Hyundai Santro Xing GLS,2010.0,,,Petrol,Manual,50000.0,
Hyundai Santro Xing GLS,2010.0,,,Petrol,Manual,90000.0,
Hyundai Santro Xing GLS,2010.0,,,Petrol,Manual,90000.0,
Hyundai Santro Xing GLS,2008.0,,,Petrol,Manual,85000.0,
Hyundai Santro Xing GLS,2008.0,,,Petrol,Manual,100000.0,
Hyundai Santro Xing GLS,2008.0,,,Petrol,Manual,70000.0,
Hyundai Santro Xing GLS,2013.0,,,Petrol,Manual,30000.0,
Hyundai Santro Xing GLS,2013.0,,,Petrol,Manual,60000.0,
Hyundai Santro Xing GLS,2012.0,,,Petrol,Manual,50000.0,
Hyundai Santro Xing GLS,2012.0,,,Petrol,Manual,45000.0,
Hyundai Santro Xing GLS,2007.0,,,Petrol,Manual,85000.0,
Hyundai Grand i10 1.2 Kappa Asta,2019.0,,,Petrol,Manual,15000.0,
Hyundai Grand i10 1.2 Kappa Asta,2019.0,,,Petrol,Manual,10000.0,
Hyundai Grand i10 1.2 Kappa Asta,2019.0,,,Petrol,Manual,15000.0,
Hyundai Grand i10 1.2 Kappa Asta,2019.0,,,Petrol,Manual,30000.0,
Hyundai Grand i10 1.2 Kappa Asta,2018.0,,,Petrol,Manual,32000.0,
Hyundai Grand i10 1.2 Kappa Asta,2018.0,,,Petrol,Manual,32000.0,
Hyundai Grand i10 1.2 Kappa Asta,2017.0,,,Petrol,Manual,50000.0,
Hyundai Grand i10 1.2 Kappa Asta,2017.0,,,Petrol,Manual,42000.0,
Hyundai Grand i10 1.2 Kappa Asta,2017.0,,,Petrol,Manual,26500.0,
Hyundai Grand i10 1.2 Kappa Asta,2017.0,,,Petrol,Manual,50000.0,
Hyundai Grand i10 1.2 Kappa Asta,2017.0,,,Petrol,Manual,3917.0,
Hyundai Grand i10 1.2 Kappa Asta,2017.0,,,Petrol,Manual,26500.0,
Maruti Alto LXi,2006.0,,,Petrol,Manual,80000.0,
Maruti Alto LXi,2006.0,,,Petrol,Manual,80000.0,
Maruti Alto LXi,2006.0,,,Petrol,Manual,75118.0,
Maruti Alto LXi,2006.0,,,Petrol,Manual,80000.0,
Maruti Alto LXi,2006.0,,,Petrol,Manual,100000.0,
Maruti Alto LXi,2012.0,,,Petrol,Manual,60000.0,
Maruti Alto LXi,2012.0,,,Petrol,Manual,80000.0,
Maruti Alto LXi,2012.0,,,Petrol,Manual,60000.0,
Maruti Alto LXi,2012.0,,,Petrol,Manual,50000.0,
Maruti Alto LXi,2012.0,,,Petrol,Manual,40000.0,
Maruti Alto LXi,2009.0,,,Petrol,Manual,66764.0,
Maruti Alto LXi,2009.0,,,Petrol,Manual,100000.0,
Maruti Alto LXi,2009.0,,,Petrol,Manual,20000.0,
Maruti Alto LXi,2009.0,,,Petrol,Manual,80000.0,
Maruti Alto LXi,2009.0,,,Petrol,Manual,90246.0,
Maruti Alto LXi,2009.0,,,Petrol,Manual,20000.0,
Maruti Alto LXi,2009.0,,,Petrol,Manual,50000.0,
Maruti Alto LXi,2009.0,,,Petrol,Manual,120000.0,
Maruti Alto LXi,2009.0,,,Petrol,Manual,80000.0,
Maruti Alto LXi,2009.0,,,Petrol,Manual,40000.0,
Maruti Alto LXi,2009.0,,,Petrol,Manual,120000.0,
Maruti Alto LXi,2007.0,,,Petrol,Manual,195000.0,
Maruti Alto LXi,2007.0,,,Petrol,Manual,43826.0,
Maruti Alto LXi,2007.0,,,Petrol,Manual,70000.0,
Maruti Alto LXi,2007.0,,,Petrol,Manual,100000.0,
Maruti Alto LXi,2007.0,,,Petrol,Manual,100000.0,
Maruti Alto LXi,2007.0,,,Petrol,Manual,40000.0,
Maruti Alto LXi,2007.0,,,Petrol,Manual,85000.0,
Maruti Alto LXi,2007.0,,,Petrol,Manual,70000.0,
Maruti Alto LXi,2010.0,,,Petrol,Manual,90000.0,
Maruti Alto LXi,2010.0,,,Petrol,Manual,30000.0,
Maruti Alto LXi,2010.0,,,Petrol,Manual,36000.0,
Maruti Alto LXi,2008.0,,,Petrol,Manual,90000.0,
Maruti Alto LXi,2008.0,,,Petrol,Manual,100000.0,
Maruti Alto LXi,2008.0,,,Petrol,Manual,90000.0,
Maruti Alto LXi,2008.0,,,Petrol,Manual,70000.0,
Maruti Alto LXi,2008.0,,,Petrol,Manual,30000.0,
Maruti Alto LXi,2008.0,,,Petrol,Manual,130000.0,
Maruti Alto LXi,2008.0,,,Petrol,Manual,100000.0,
Maruti Alto LXi,2011.0,,,Petrol,Manual,70000.0,
Maruti Alto LXi,2011.0,,,Petrol,Manual,78000.0,
Maruti Alto LXi,2011.0,,,Petrol,Manual,40000.0,
Maruti Alto LXi,2011.0,,,Petrol,Manual,60000.0,
Maruti Alto LXi,2011.0,,,Petrol,Manual,40000.0,
Maruti Alto LXi,2011.0,,,Petrol,Manual,37091.0,
Maruti Alto LXi,2011.0,,,Petrol,Manual,40000.0,
Maruti Alto LXi,2000.0,,,Petrol,Manual,90000.0,
Maruti Swift Dzire VDI Optional,2017.0,,,Diesel,Manual,18500.0,
Maruti Swift Dzire VDI Optional,2017.0,,,Diesel,Manual,35000.0,
Maruti Eeco 5 Seater AC BSIV,2018.0,,,Petrol,Manual,10200.0,
Maruti Eeco 5 Seater AC BSIV,2018.0,,,Petrol,Manual,20000.0,
Maruti Eeco 5 Seater AC BSIV,2018.0,,,Petrol,Manual,25000.0,
Maruti Eeco 5 Seater AC BSIV,2018.0,,,Petrol,Manual,25000.0,
Maruti Eeco 5 Seater AC BSIV,2017.0,,,Petrol,Manual,8352.0,
Maruti Eeco 5 Seater AC BSIV,2017.0,,,Petrol,Manual,30000.0,
Maruti Eeco 5 Seater AC BSIV,2017.0,,,Petrol,Manual,8352.0,
Maruti Eeco 5 Seater AC BSIV,2017.0,,,Petrol,Manual,40000.0,
Maruti Eeco 5 Seater AC BSIV,2017.0,,,Petrol,Manual,30000.0,
Hyundai i20 Sportz 1.4 CRDi,2018.0,,,Diesel,Manual,29000.0,
Hyundai i20 Sportz 1.4 CRDi,2014.0,,,Diesel,Manual,110000.0,
Maruti Omni Maruti Omni MPI STD BSIII 5-STR W/ IMMOBILISER,2018.0,,,Petrol,Manual,28000.0,
Maruti Swift ZDi BSIV,2016.0,,,Diesel,Manual,46000.0,
Maruti Swift ZDi BSIV,2016.0,,,Diesel,Manual,41000.0,
Maruti Swift ZDi BSIV,2017.0,,,Diesel,Manual,70000.0,
Maruti Swift ZDi BSIV,2015.0,,,Diesel,Manual,60000.0,
Hyundai i20 2015-2017 Sportz Option 1.4 CRDi,2014.0,,,Diesel,Manual,70000.0,
Mahindra Jeep CL 500 MDI,1996.0,,,Diesel,Manual,35000.0,
Mahindra Jeep CL 500 MDI,1997.0,,,Diesel,Manual,120000.0,
Honda City i DTEC VX,2014.0,,,Diesel,Manual,90000.0,
Honda City i DTEC VX,2014.0,,,Diesel,Manual,110000.0,
Honda City i DTEC VX,2014.0,,,Diesel,Manual,130000.0,
Honda City i DTEC VX,2014.0,,,Diesel,Manual,50000.0,
Honda City i DTEC VX,2014.0,,,Diesel,Manual,90000.0,
Honda City i DTEC VX,2014.0,,,Diesel,Manual,100000.0,
Honda City i DTEC VX,2015.0,,,Diesel,Manual,40000.0,
Tata Indica DLS,2005.0,,,Diesel,Manual,80000.0,
Tata Indica DLS,2005.0,,,Diesel,Manual,120000.0,
Tata Indica DLS,2006.0,,,Diesel,Manual,100000.0,
Tata Indica DLS,2006.0,,,Diesel,Manual,300000.0,
Tata Indica DLS,2006.0,,,Diesel,Manual,120000.0,
Tata Indica DLS,2006.0,,,Diesel,Manual,80000.0,
Hyundai EON Magna Plus,2014.0,,,Petrol,Manual,73300.0,
Hyundai EON Magna Plus,2014.0,,,Petrol,Manual,42000.0,
Hyundai EON Magna Plus,2014.0,,,Petrol,Manual,80000.0,
Hyundai EON Magna Plus,2014.0,,,Petrol,Manual,80000.0,
Hyundai EON Magna Plus,2018.0,,,Petrol,Manual,31000.0,
Hyundai EON Magna Plus,2018.0,,,Petrol,Manual,30000.0,
Hyundai EON Magna Plus,2018.0,,,Petrol,Manual,30000.0,
Hyundai EON Magna Plus,2018.0,,,Petrol,Manual,30000.0,
Hyundai EON Magna Plus,2018.0,,,Petrol,Manual,20000.0,
Hyundai EON Magna Plus,2018.0,,,Petrol,Manual,20000.0,
Hyundai EON Magna Plus,2018.0,,,Petrol,Manual,6000.0,
Hyundai EON Magna Plus,2018.0,,,Petrol,Manual,6000.0,
Hyundai EON Magna Plus,2018.0,,,Petrol,Manual,20000.0,
Hyundai EON Magna Plus,2012.0,,,Petrol,Manual,60000.0,
Hyundai EON Magna Plus,2012.0,,,Petrol,Manual,14987.0,
Hyundai EON Magna Plus,2016.0,,,Petrol,Manual,43700.0,
Hyundai EON Magna Plus,2016.0,,,Petrol,Manual,80000.0,
Hyundai EON Magna Plus,2016.0,,,Petrol,Manual,80000.0,
Hyundai EON Magna Plus,2016.0,,,Petrol,Manual,43700.0,
Hyundai EON Magna Plus,2013.0,,,Petrol,Manual,205000.0,
Hyundai EON Magna Plus,2013.0,,,Petrol,Manual,40000.0,
Hyundai EON Magna Plus,2015.0,,,Petrol,Manual,30000.0,
Hyundai EON Magna Plus,2015.0,,,Petrol,Manual,32000.0,
Hyundai EON Magna Plus,2015.0,,,Petrol,Manual,32000.0,
Toyota Etios GD,2014.0,,,Diesel,Manual,92000.0,
Toyota Etios GD,2014.0,,,Diesel,Manual,140000.0,
Toyota Etios GD,2016.0,,,Diesel,Manual,80000.0,
Toyota Etios GD,2012.0,,,Diesel,Manual,124000.0,
Toyota Etios GD,2012.0,,,Diesel,Manual,185000.0,
Toyota Etios GD,2011.0,,,Diesel,Manual,120000.0,
Toyota Etios GD,2015.0,,,Diesel,Manual,75000.0,
Chevrolet Tavera Neo LS B3 - 7(C) seats BSIII,2010.0,,,Diesel,Manual,350000.0,
Toyota Corolla Altis Diesel D4DG,2011.0,,,Diesel,Manual,230000.0,
Toyota Corolla Altis Diesel D4DG,2010.0,,,Diesel,Manual,120000.0,
Mahindra Scorpio 1.99 S6 Plus,2017.0,,,Diesel,Manual,60000.0,
Mahindra Scorpio 1.99 S6 Plus,2016.0,,,Diesel,Manual,35000.0,
Tata Indigo Classic Dicor,2007.0,,,Diesel,Manual,39000.0,
Tata Indigo Classic Dicor,2014.0,,,Diesel,Manual,80000.0,
Toyota Innova 2.5 V Diesel 8-seater,2009.0,,,Diesel,Manual,120000.0,
Toyota Innova 2.5 V Diesel 8-seater,2009.0,,,Diesel,Manual,138000.0,
Toyota Innova 2.5 V Diesel 8-seater,2009.0,,,Diesel,Manual,350000.0,
Toyota Innova 2.5 V Diesel 8-seater,2008.0,,,Diesel,Manual,154000.0,
Toyota Innova 2.5 V Diesel 8-seater,2010.0,,,Diesel,Manual,200000.0,
Toyota Innova 2.5 V Diesel 8-seater,2012.0,,,Diesel,Manual,160000.0,
Tata Indica Vista Quadrajet LS,2014.0,,,Diesel,Manual,166000.0,
Tata Indica Vista Quadrajet LS,2012.0,,,Diesel,Manual,80000.0,
Tata Indica Vista Quadrajet LS,2012.0,,,Diesel,Manual,80000.0,
Tata Indica Vista Quadrajet LS,2012.0,,,Diesel,Manual,110000.0,
Tata Indica Vista Quadrajet LS,2012.0,,,Diesel,Manual,140000.0,
Tata Indica Vista Quadrajet LS,2012.0,,,Diesel,Manual,140000.0,
Tata Indica Vista Quadrajet LS,2011.0,,,Diesel,Manual,160000.0,
Maruti Swift 1.3 VXi,2006.0,,,Petrol,Manual,110000.0,
Maruti Swift 1.3 VXi,2006.0,,,Petrol,Manual,66508.0,
Maruti Swift 1.3 VXi,2006.0,,,Petrol,Manual,45000.0,
Maruti Swift 1.3 VXi,2005.0,,,Petrol,Manual,80000.0,
Maruti Swift 1.3 VXi,2005.0,,,Petrol,Manual,118400.0,
Maruti Swift 1.3 VXi,2005.0,,,Petrol,Manual,67000.0,
Maruti Swift 1.3 VXi,2009.0,,,Petrol,Manual,52536.0,
Maruti Swift 1.3 VXi,2009.0,,,Petrol,Manual,62000.0,
Maruti Swift 1.3 VXi,2009.0,,,Petrol,Manual,52536.0,
Maruti Swift 1.3 VXi,2008.0,,,Petrol,Manual,60000.0,
Maruti Swift 1.3 VXi,2010.0,,,Petrol,Manual,50000.0,
Ford EcoSport 1.5 Diesel Titanium BSIV,2017.0,,,Diesel,Manual,35000.0,
Ford EcoSport 1.5 Diesel Titanium BSIV,2018.0,,,Diesel,Manual,15000.0,
Ford EcoSport 1.5 Diesel Titanium BSIV,2019.0,,,Diesel,Manual,17000.0,
Maruti Ciaz 1.3 Delta,2018.0,,,Diesel,Manual,60000.0,
Honda Civic 1.8 V AT,2007.0,,,Petrol,Automatic,54000.0,
Honda Civic 1.8 V AT,2007.0,,,Petrol,Automatic,60000.0,
Honda Civic 1.8 V AT,2009.0,,,Petrol,Automatic,63500.0,
Honda Civic 1.8 V AT,2009.0,,,Petrol,Automatic,63500.0,
Hyundai i10 Sportz 1.2,2010.0,,,Petrol,Manual,63000.0,
Hyundai i10 Sportz 1.2,2010.0,,,Petrol,Manual,60000.0,
Hyundai i10 Sportz 1.2,2010.0,,,Petrol,Manual,60000.0,
Hyundai i10 Sportz 1.2,2010.0,,,Petrol,Manual,60000.0,
Hyundai i10 Sportz 1.2,2010.0,,,Petrol,Manual,100000.0,
Hyundai i10 Sportz 1.2,2010.0,,,Petrol,Manual,110000.0,
Hyundai i10 Sportz 1.2,2008.0,,,Petrol,Manual,30000.0,
Hyundai i10 Sportz 1.2,2008.0,,,Petrol,Manual,30000.0,
Hyundai i10 Sportz 1.2,2011.0,,,Petrol,Manual,43100.0,
Hyundai i10 Sportz 1.2,2011.0,,,Petrol,Manual,43100.0,
Skoda Rapid 1.5 TDI Elegance,2014.0,,,Diesel,Manual,120000.0,
Hyundai Getz GLS,2005.0,,,Petrol,Manual,120000.0,
Hyundai Getz GLS,2005.0,,,Petrol,Manual,70000.0,
Hyundai Getz GLS,2005.0,,,Petrol,Manual,70000.0,
Hyundai Getz GLS,2007.0,,,Petrol,Manual,120000.0,
Nissan Terrano XL,2014.0,,,Petrol,Manual,76000.0,
Hyundai Grand i10 CRDi Sportz,2015.0,,,Diesel,Manual,80000.0,
Hyundai Grand i10 CRDi Sportz,2015.0,,,Diesel,Manual,100000.0,
Hyundai Grand i10 CRDi Sportz,2015.0,,,Diesel,Manual,58000.0,
Hyundai Grand i10 CRDi Sportz,2015.0,,,Diesel,Manual,42000.0,
Hyundai Grand i10 CRDi Sportz,2015.0,,,Diesel,Manual,80000.0,
Hyundai Grand i10 CRDi Sportz,2014.0,,,Diesel,Manual,70000.0,
Hyundai Elite i20 Diesel Era,2019.0,,,Diesel,Manual,25000.0,
Honda Amaze S i-VTEC,2016.0,,,Petrol,Manual,11958.0,
Honda Amaze S i-VTEC,2016.0,,,Petrol,Manual,11958.0,
Honda Brio S MT,2015.0,,,Petrol,Manual,20000.0,
Honda Brio S MT,2015.0,,,Petrol,Manual,34823.0,
Honda Brio S MT,2015.0,,,Petrol,Manual,50000.0,
Honda Brio S MT,2013.0,,,Petrol,Manual,50000.0,
Honda Brio S MT,2013.0,,,Petrol,Manual,57353.0,
Honda Brio S MT,2012.0,,,Petrol,Manual,39039.0,
Hyundai Creta 1.6 SX Option,2017.0,,,Petrol,Manual,9000.0,
Hyundai Creta 1.6 SX Option,2017.0,,,Petrol,Manual,9000.0,
Hyundai Creta 1.6 SX Option,2018.0,,,Petrol,Manual,15000.0,
Mercedes-Benz S-Class S 350d Connoisseurs Edition,2017.0,,,Diesel,Automatic,6500.0,
Mahindra XUV500 W8 2WD,2015.0,,,Diesel,Manual,70000.0,
Mahindra XUV500 W8 2WD,2015.0,,,Diesel,Manual,70000.0,
Mahindra XUV500 W8 2WD,2015.0,,,Diesel,Manual,110000.0,
Mahindra XUV500 W8 2WD,2015.0,,,Diesel,Manual,120000.0,
Mahindra XUV500 W8 2WD,2012.0,,,Diesel,Manual,212814.0,
Mahindra XUV500 W8 2WD,2012.0,,,Diesel,Manual,200000.0,
Mahindra XUV500 W8 2WD,2012.0,,,Diesel,Manual,150000.0,
Mahindra XUV500 W8 2WD,2012.0,,,Diesel,Manual,53600.0,
Mahindra XUV500 W8 2WD,2012.0,,,Diesel,Manual,70000.0,
Mahindra XUV500 W8 2WD,2012.0,,,Diesel,Manual,53600.0,
Mahindra XUV500 W8 2WD,2012.0,,,Diesel,Manual,102000.0,
Mahindra XUV500 W8 2WD,2012.0,,,Diesel,Manual,53600.0,
Mahindra XUV500 W8 2WD,2013.0,,,Diesel,Manual,85036.0,
Mahindra XUV500 W8 2WD,2013.0,,,Diesel,Manual,41988.0,
Mahindra XUV500 W8 2WD,2013.0,,,Diesel,Manual,100000.0,
Mahindra XUV500 W8 2WD,2013.0,,,Diesel,Manual,41988.0,
Mahindra XUV500 W8 2WD,2013.0,,,Diesel,Manual,102989.0,
Mahindra XUV500 W8 2WD,2013.0,,,Diesel,Manual,41988.0,
Mahindra XUV500 W8 2WD,2013.0,,,Diesel,Manual,222252.0,
Mahindra XUV500 W8 2WD,2014.0,,,Diesel,Manual,100000.0,
Mahindra XUV500 W8 2WD,2014.0,,,Diesel,Manual,218000.0,
Mahindra XUV500 W8 2WD,2014.0,,,Diesel,Manual,218000.0,
Renault Duster 85PS Diesel RxL Optional,2013.0,,,Diesel,Manual,120000.0,
Renault Duster 85PS Diesel RxL Optional,2013.0,,,Diesel,Manual,190000.0,
Renault Duster 85PS Diesel RxL Optional,2013.0,,,Diesel,Manual,70000.0,
Renault Duster 85PS Diesel RxL Optional,2013.0,,,Diesel,Manual,120000.0,
Renault Duster 85PS Diesel RxL Optional,2013.0,,,Diesel,Manual,75000.0,
Renault Duster 85PS Diesel RxL Optional,2013.0,,,Diesel,Manual,45000.0,
Renault Duster 85PS Diesel RxL Optional,2012.0,,,Diesel,Manual,160000.0,
Renault Duster 85PS Diesel RxL Optional,2012.0,,,Diesel,Manual,150000.0,
Hyundai Santro Xing XO,2007.0,,,Petrol,Manual,58000.0,
Hyundai Santro Xing XO,2007.0,,,Petrol,Manual,58000.0,
Hyundai Santro Xing XO,2006.0,,,Petrol,Manual,110000.0,
Hyundai Santro Xing XO,2006.0,,,Petrol,Manual,110000.0,
Mahindra Bolero 2011-2019 SLE,2013.0,,,Diesel,Manual,62200.0,
Mahindra Bolero 2011-2019 SLE,2013.0,,,Diesel,Manual,62200.0,
Audi A6 2.0 TDI Premium Plus,2014.0,,,Diesel,Automatic,34000.0,
Audi A6 2.0 TDI Premium Plus,2014.0,,,Diesel,Automatic,34000.0,
Audi A6 2.0 TDI Premium Plus,2013.0,,,Diesel,Automatic,58500.0,
Audi A6 2.0 TDI Premium Plus,2013.0,,,Diesel,Automatic,58500.0,
Audi A6 2.0 TDI Premium Plus,2013.0,,,Diesel,Automatic,58500.0,
Audi A6 2.0 TDI Premium Plus,2013.0,,,Diesel,Automatic,58500.0,
Audi A6 2.0 TDI Premium Plus,2013.0,,,Diesel,Automatic,58500.0,
Audi A6 2.0 TDI Premium Plus,2013.0,,,Diesel,Automatic,58500.0,
Audi A6 2.0 TDI Premium Plus,2013.0,,,Diesel,Automatic,58500.0,
Audi A6 2.0 TDI Premium Plus,2013.0,,,Diesel,Automatic,58500.0,
Audi A6 2.0 TDI Premium Plus,2013.0,,,Diesel,Automatic,58500.0,
Audi A6 2.0 TDI Premium Plus,2013.0,,,Diesel,Automatic,58500.0,
Audi A6 2.0 TDI Premium Plus,2013.0,,,Diesel,Automatic,58500.0,
Fiat Avventura MULTIJET Emotion,2015.0,,,Diesel,Manual,53000.0,
Fiat Avventura MULTIJET Emotion,2015.0,,,Diesel,Manual,53000.0,
Audi A8 4.2 TDI,2013.0,,,Diesel,Automatic,49000.0,
Audi A8 4.2 TDI,2013.0,,,Diesel,Automatic,49000.0,
Datsun RediGO 1.0 S,2017.0,,,Petrol,Manual,15000.0,
Datsun RediGO 1.0 S,2017.0,,,Petrol,Manual,15000.0,
Datsun RediGO 1.0 S,2017.0,,,Petrol,Manual,15000.0,
Volkswagen Jetta 1.4 TSI Comfortline,2013.0,,,Petrol,Manual,50000.0,
Volkswagen Jetta 1.4 TSI Comfortline,2013.0,,,Petrol,Manual,50000.0,
Volkswagen Jetta 1.4 TSI Comfortline,2017.0,,,Petrol,Manual,60800.0,
Audi A4 2.0 TDI 177 Bhp Premium Plus,2013.0,,,Diesel,Automatic,53000.0,
Audi A4 2.0 TDI 177 Bhp Premium Plus,2013.0,,,Diesel,Automatic,53000.0,
Mercedes-Benz E-Class Exclusive E 200 BSIV,2018.0,,,Petrol,Automatic,9800.0,
Mercedes-Benz E-Class Exclusive E 200 BSIV,2018.0,,,Petrol,Automatic,9800.0,
BMW X1 sDrive 20d xLine,2017.0,,,Diesel,Automatic,13000.0,
BMW X1 sDrive 20d xLine,2017.0,,,Diesel,Automatic,30000.0,
BMW X1 sDrive 20d xLine,2017.0,,,Diesel,Automatic,13000.0,
BMW X1 sDrive 20d xLine,2019.0,,,Diesel,Automatic,9500.0,
BMW X1 sDrive 20d xLine,2019.0,,,Diesel,Automatic,9500.0,
Volvo V40 D3 R Design,2018.0,,,Diesel,Automatic,21000.0,
Maruti SX4 Zxi BSIII,2008.0,,,Petrol,Manual,29173.0,
Maruti SX4 Zxi BSIII,2008.0,,,Petrol,Manual,10000.0,
Maruti SX4 Zxi BSIII,2007.0,,,Petrol,Manual,80000.0,
BMW 7 Series 730Ld,2012.0,,,Diesel,Automatic,48000.0,
BMW 7 Series 730Ld,2006.0,,,Diesel,Automatic,30000.0,
BMW 7 Series 730Ld,2006.0,,,Diesel,Automatic,30000.0,
BMW 7 Series 730Ld,2011.0,,,Diesel,Automatic,100000.0,
Mahindra Bolero Power Plus SLX,2017.0,,,Diesel,Manual,120000.0,
Mahindra Bolero Power Plus SLX,2017.0,,,Diesel,Manual,50000.0,
Mahindra Bolero Power Plus SLX,2017.0,,,Diesel,Manual,70000.0,
Mahindra Bolero Power Plus SLX,2017.0,,,Diesel,Manual,50000.0,
Mahindra Bolero Power Plus SLX,2019.0,,,Diesel,Manual,15000.0,
Mahindra Bolero Power Plus SLX,2019.0,,,Diesel,Manual,35000.0,
Mahindra Bolero Power Plus SLX,2019.0,,,Diesel,Manual,35000.0,
Mahindra Bolero Power Plus SLX,2018.0,,,Diesel,Manual,40890.0,
Mahindra Bolero Power Plus SLX,2018.0,,,Diesel,Manual,44000.0,
Mahindra Bolero Power Plus SLX,2018.0,,,Diesel,Manual,80000.0,
Mahindra Bolero Power Plus SLX,2018.0,,,Diesel,Manual,35000.0,
Mahindra Bolero Power Plus SLX,2018.0,,,Diesel,Manual,25000.0,
Mahindra Bolero Power Plus SLX,2016.0,,,Diesel,Manual,95000.0,
Hyundai Sonata CRDi M/T,2010.0,,,Diesel,Manual,100000.0,
Nissan Micra Active XV Petrol,2017.0,,,Petrol,Manual,30000.0,
Mahindra Xylo D4,2018.0,,,Diesel,Manual,87000.0,
Mahindra Xylo D4,2017.0,,,Diesel,Manual,80000.0,
Mahindra Xylo D4,2017.0,,,Diesel,Manual,99700.0,
Mahindra Xylo D4,2017.0,,,Diesel,Manual,85441.0,
Mahindra Xylo D4,2010.0,,,Diesel,Manual,90000.0,
Mahindra Xylo D4,2015.0,,,Diesel,Manual,50000.0,
Mahindra Xylo D4,2014.0,,,Diesel,Manual,145000.0,
Hyundai Elite i20 Sportz Plus Dual Tone BSIV,2019.0,,,Petrol,Manual,15000.0,
Hyundai Elite i20 Sportz Plus Dual Tone BSIV,2019.0,,,Petrol,Manual,5200.0,
Renault KWID RXT,2017.0,,,Petrol,Manual,16000.0,
Renault KWID RXT,2017.0,,,Petrol,Manual,25000.0,
Renault KWID RXT,2017.0,,,Petrol,Manual,10000.0,
Renault KWID RXT,2017.0,,,Petrol,Manual,50000.0,
Renault KWID RXT,2017.0,,,Petrol,Manual,50000.0,
Renault KWID RXT,2017.0,,,Petrol,Manual,20000.0,
Renault KWID RXT,2016.0,,,Petrol,Manual,25000.0,
Renault KWID RXT,2016.0,,,Petrol,Manual,70000.0,
Renault KWID RXT,2016.0,,,Petrol,Manual,53000.0,
Renault KWID RXT,2016.0,,,Petrol,Manual,40000.0,
Renault KWID RXT,2016.0,,,Petrol,Manual,60000.0,
Renault KWID RXT,2016.0,,,Petrol,Manual,40000.0,
Renault KWID RXT,2016.0,,,Petrol,Manual,40000.0,
Renault KWID RXT,2016.0,,,Petrol,Manual,40000.0,
Renault KWID RXT,2018.0,,,Petrol,Manual,26500.0,
Renault KWID RXT,2018.0,,,Petrol,Manual,26500.0,
Renault KWID RXT,2018.0,,,Petrol,Manual,15000.0,
Renault KWID RXT,2015.0,,,Petrol,Manual,14365.0,
Renault KWID RXT,2015.0,,,Petrol,Manual,20969.0,
Renault KWID RXT,2015.0,,,Petrol,Manual,50000.0,
Renault KWID RXT,2015.0,,,Petrol,Manual,14365.0,
Mahindra Xylo E4 BS III,2012.0,,,Diesel,Manual,60000.0,
Maruti SX4 ZXI MT BSIV,2011.0,,,Petrol,Manual,110000.0,
Maruti SX4 ZXI MT BSIV,2011.0,,,Petrol,Manual,160000.0,
Maruti SX4 ZXI MT BSIV,2012.0,,,Petrol,Manual,69069.0,
Hyundai Creta 1.4 CRDi S,2016.0,,,Diesel,Manual,60000.0,
Maruti Swift Dzire VDI,2014.0,,,Diesel,Manual,79350.0,
Maruti Swift Dzire VDI,2014.0,,,Diesel,Manual,90000.0,
Maruti Swift Dzire VDI,2014.0,,,Diesel,Manual,90000.0,
